week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2024-W26,AZ Phoenix,AM,Shipping,83.59,,90.892193309,88.235294118,88.019498533,90.743035784,92.274048033,92.744297001,92.537313433,90.905
2024-W27,AZ Phoenix,AM,Shipping,82.26,,91.573033708,88.639200999,88.273667575,90.178561845,90.513881197,90.011899514,89.312977099,91.565
2024-W28,AZ Phoenix,AM,Shipping,84.17,,90.132827324,89.460476788,87.367875627,87.602030011,86.415923715,84.906154655,83.59375,90.055
2024-W29,AZ Phoenix,AM,Shipping,79.66,,87.040618956,88.804071247,86.39765707,85.53303338,83.966176706,82.803693051,82.258064516,86.925
2024-W30,AZ Phoenix,AM,Shipping,84.95,,84.890656064,87.937743191,85.980943331,85.007787363,84.084005626,83.885160158,84.166666667,84.83250000000001
2024-W31,AZ Phoenix,AM,Shipping,77.88,,82.448979592,85.430463576,84.800886357,82.94123119,81.470177209,80.522878426,79.661016949,82.42
2024-W32,AZ Phoenix,AM,Shipping,91.23,,82.637362637,84.033613445,84.823469472,83.616390994,83.340221337,83.876927961,84.946236559,82.76
2024-W33,AZ Phoenix,AM,Shipping,93.16,,81.531531532,82.040229885,83.497044854,81.289035976,79.950418855,78.946415279,77.876106195,81.665
2024-W34,AZ Phoenix,AM,Shipping,86.07,,83.333333333,83.284457478,84.99723205,85.31801987,86.830748239,88.840758125,91.228070175,83.43
2024-W35,AZ Phoenix,AM,Shipping,89.66,,86.956521739,85.185185185,86.624734419,88.530059696,90.694252838,92.320642082,93.162393162,86.805
2024-W36,AZ Phoenix,AM,Shipping,85.09,,87.124463519,85.52437223,86.509422156,87.505433337,87.852249466,87.268893597,86.06557377,87.08500000000001
2024-W37,AZ Phoenix,AM,Shipping,90.99,,89.978678038,87.259259259,87.128672614,88.359250551,88.922129503,89.162091503,89.655172414,90.03
2024-W38,AZ Phoenix,AM,Shipping,87.27,,88.486140725,87.212643678,86.731232154,87.069815455,86.647718038,85.919487356,85.087719298,88.495
2024-W39,AZ Phoenix,AM,Shipping,95.5,,87.904967603,89.337175793,87.547398827,88.599461678,89.213781092,89.950586697,90.990990991,87.9525
2024-W40,AZ Phoenix,AM,Shipping,89.29,,88.248337029,88.695652174,87.494712528,88.079592427,88.060580094,87.814973088,87.272727273,88.2525
2024-W41,AZ Phoenix,AM,Shipping,91.89,,89.686098655,89.035087719,89.053378118,91.025406579,92.520076697,93.966664895,95.495495495,89.7125
2024-W42,AZ Phoenix,AM,Shipping,87.16,,90.765765766,89.614243323,89.099205479,90.328686976,90.572755996,90.214324354,89.285714286,90.76249999999999
2024-W43,AZ Phoenix,AM,Shipping,92.92,,90.990990991,89.985052317,89.647609374,90.951060489,91.362488843,91.554509972,91.891891892,90.98750000000001
2024-W44,AZ Phoenix,AM,Shipping,89.19,,90.970654628,90.361445783,89.163668923,89.453780681,88.859204123,88.049530169,87.155963303,90.96000000000001
2024-W45,AZ Phoenix,AM,Shipping,91.96,,90.337078652,90.690690691,89.919065861,90.85897927,91.322944477,91.970960513,92.920353982,90.31500000000001
2024-W46,AZ Phoenix,AM,Shipping,87.5,,90.315315315,91.004497751,89.774541164,90.192887751,90.046184912,89.750688844,89.189189189,90.29
2024-W47,AZ Phoenix,AM,Shipping,84.55,,90.337078652,90.419161677,90.212133312,90.90409857,91.199914347,91.523918282,91.964285714,90.30749999999999
2024-W48,AZ Phoenix,AM,Shipping,88.46,,90.401785714,90.119760479,89.670060205,89.539406323,88.977755422,88.303929483,87.5,90.3925
2024-W49,AZ Phoenix,AM,Shipping,67.29,,88.314606742,88.905547226,88.660362013,87.560707319,86.336513951,85.307882406,84.545454545,88.3
2024-W50,AZ Phoenix,AM,Shipping,87.96,,88.127853881,89.123867069,88.622809558,87.906957373,87.579239592,87.800161525,88.461538462,88.11749999999999
2024-W51,AZ Phoenix,AM,Shipping,81.9,,81.986143187,84.908536585,84.453656295,79.716544164,75.39195875,71.33884909,67.289719626,81.95
2024-W52,AZ Phoenix,AM,Shipping,78.43,,82.051282051,84.686064319,85.14779774,83.019922091,82.965954925,84.671329118,87.962962963,82.065
2025-W01,AZ Phoenix,AM,Shipping,66.67,,81.367924528,82.972136223,84.519307625,82.580988133,82.335370431,82.469529539,81.904761905,81.4025
2025-W02,AZ Phoenix,AM,Shipping,73.28,,78.909952607,81.446540881,83.359578771,80.965849301,80.029334179,79.261311945,78.431372549,78.89500000000001
2025-W03,AZ Phoenix,AM,Shipping,84.62,,78.390804598,78.173374613,79.706562152,74.776510081,71.548342931,68.886618607,66.666666667,78.74
2025-W04,AZ Phoenix,AM,Shipping,86.54,,74.717832957,75.683890578,78.361721938,74.159967878,72.59407361,72.394736013,73.275862069,75.07000000000001
2025-W05,AZ Phoenix,AM,Shipping,90.38,,75.339366516,78.473282443,79.549096364,78.137089093,79.514668949,81.948785727,84.615384615,75.75
2025-W06,AZ Phoenix,AM,Shipping,102.35,,77.252252252,78.187403994,80.889740168,81.396802887,83.658954908,85.603506105,86.538461538,77.7775
2025-W07,AZ Phoenix,AM,Shipping,76.09,,83.411214953,79.538461538,82.726006181,84.926417352,87.667273852,89.424834294,90.384615385,83.705
2025-W08,AZ Phoenix,AM,Shipping,88.0,,90.428211587,82.780410742,85.964104686,90.999736197,95.731020722,99.322576582,102.352941176,90.9725
2025-W09,AZ Phoenix,AM,Shipping,85.86,,90.265486726,85.688729875,84.97243444,87.43314729,87.357954932,83.651570385,76.086956522,88.84
2025-W10,AZ Phoenix,AM,Shipping,92.65,,90.746268657,88.76611418,85.621385514,87.696307245,87.806409788,87.478033381,88.0,89.205
2025-W11,AZ Phoenix,AM,Shipping,87.5,,89.393939394,89.033457249,85.671113498,86.899193258,86.572405245,86.160957198,85.858585859,88.075
2025-W12,AZ Phoenix,AM,Shipping,91.03,,86.581469649,90.039840637,86.735234033,88.806315444,89.737574051,90.937088659,92.647058824,85.65
2025-W13,AZ Phoenix,AM,Shipping,85.0,,88.217522659,89.61038961,86.851596786,88.359155088,88.505204633,88.269742948,87.5,88.5025
2025-W14,AZ Phoenix,AM,Shipping,84.0,,88.996763754,87.472527473,87.637063086,89.452780842,90.084512868,90.544601107,91.025641026,89.25999999999999
2025-W15,AZ Phoenix,AM,Shipping,84.0,,88.709677419,88.015717092,87.026065601,87.373092531,86.690140787,85.881305318,85.0,89.045
2025-W16,AZ Phoenix,AM,Shipping,93.75,,86.549707602,87.229862475,86.346478054,85.896676135,85.007929909,84.361424019,84.0,86.8825
2025-W17,AZ Phoenix,AM,Shipping,88.76,,85.714285714,86.862745098,85.832151941,85.096657219,84.393214024,84.071719185,84.0,86.0075
2025-W18,AZ Phoenix,AM,Shipping,90.2,,86.616161616,87.360594796,87.481062994,88.583457465,89.952157692,91.753453919,93.75,86.6875
2025-W19,AZ Phoenix,AM,Shipping,84.62,,87.532467532,87.56660746,87.73049414,88.652749968,89.263888415,89.402920839,88.764044944,87.6275
2025-W20,AZ Phoenix,AM,Shipping,83.33,,88.988095238,87.313432836,88.031876663,89.066643573,89.686654558,89.95224335,90.196078431,89.17750000000001
2025-W21,AZ Phoenix,AM,Shipping,89.61,,90.181818182,87.578947368,87.674446708,87.932760612,87.331619099,86.078304187,84.615384615,89.33250000000001
2025-W22,AZ Phoenix,AM,Shipping,88.31,,87.684729064,88.220551378,87.351111406,86.980012131,85.665453218,84.182252642,83.333333333,86.7275
2025-W23,AZ Phoenix,AM,Shipping,74.12,,87.958115183,89.627659574,87.87074943,88.36237553,88.701929287,89.161061524,89.61038961,86.94
2025-W24,AZ Phoenix,AM,Shipping,83.91,,87.557603687,88.235294118,87.969212104,88.338708572,88.445136555,88.463739184,88.311688312,86.4675
2025-W25,AZ Phoenix,AM,Shipping,86.9,,83.650190114,84.702549575,84.706490764,81.767265918,79.205517149,76.711216471,74.117647059,83.8425
2025-W26,AZ Phoenix,AM,Shipping,86.67,,83.742331288,83.804627249,84.52159049,82.710925851,82.133609515,82.522027713,83.908045977,83.9875
2025-W27,AZ Phoenix,AM,Shipping,79.25,,83.183183183,84.331797235,85.042163772,84.45127408,84.998573511,86.009934496,86.904761905,83.31
2025-W28,AZ Phoenix,AM,Shipping,88.71,,82.779456193,84.742268041,85.36057728,85.297048976,85.953912621,86.522418943,86.666666667,82.9
2025-W29,AZ Phoenix,AM,Shipping,84.34,,84.615384615,83.297180043,84.458043645,83.419943702,82.579934266,81.182105244,79.245283019,84.1825
2025-W30,AZ Phoenix,AM,Shipping,86.67,,85.766423358,83.183856502,85.212722101,85.413365996,86.228839886,87.287319744,88.709677419,85.38250000000001
2025-W31,AZ Phoenix,AM,Shipping,85.48,,84.981684982,85.135135135,85.012254131,84.921881993,84.96947639,84.79621864,84.337349398,84.74249999999999
2025-W32,AZ Phoenix,AM,Shipping,87.34,,84.88372093,85.611510791,85.295912033,85.541228749,85.896358605,86.205081492,86.666666667,84.7425
2025-W33,AZ Phoenix,AM,Shipping,87.72,,86.142322097,85.316455696,85.32999082,85.519467341,85.65496879,85.631308104,85.483870968,86.3
2025-W34,AZ Phoenix,AM,Shipping,98.57,,85.915492958,85.463659148,85.780775006,86.332582,86.752837603,87.059915038,87.341772152,85.95750000000001
2025-W35,AZ Phoenix,AM,Shipping,93.48,,86.821705426,86.600496278,86.106671403,86.816823742,87.274747265,87.554991411,87.719298246,86.8025
2025-W36,AZ Phoenix,AM,Shipping,86.96,,89.925373134,88.321167883,88.663607621,91.716382249,94.321298281,96.607813046,98.571428571,89.77749999999999
2025-W37,AZ Phoenix,AM,Shipping,81.25,,91.666666667,89.839572193,89.357898267,92.268609363,93.894623358,94.324073227,93.47826087,91.7775
2025-W38,AZ Phoenix,AM,Shipping,88.75,,91.73553719,89.817232376,88.846801016,89.934855307,89.350674638,88.094718557,86.956521739,91.68249999999999
2025-W39,AZ Phoenix,AM,Shipping,84.62,,89.433962264,88.778054863,87.055924705,85.947195318,84.044937328,82.409822987,81.25,90.065
2025-W40,AZ Phoenix,AM,Shipping,66.0,,86.909090909,89.054726368,87.441506433,87.162235072,86.966047278,87.519557243,88.75,87.61
2024-W12,AZ Phoenix,AM,Warehouse,80.91,,,,75.342465753,75.342465753,75.342465753,75.342465753,75.342465753,84.71
2024-W13,AZ Phoenix,AM,Warehouse,80.09,,,,75.342465753,75.342465753,75.342465753,75.342465753,75.342465753,80.025
2024-W14,AZ Phoenix,AM,Warehouse,77.62,,,,76.459854015,77.575205105,78.68852459,79.799818016,80.909090909,80.32
2024-W15,AZ Phoenix,AM,Warehouse,78.85,,80.0,,77.164920022,78.559526014,79.518746503,80.033840948,80.09478673,80.2625
2024-W16,AZ Phoenix,AM,Warehouse,76.85,,78.488372093,,77.253202992,78.189716511,78.388485947,78.107070937,77.619047619,78.49000000000001
2024-W17,AZ Phoenix,AM,Warehouse,75.48,,79.387514723,79.402261712,77.562227661,78.448099675,78.661107038,78.696889939,78.846153846,79.36749999999999
2024-W18,AZ Phoenix,AM,Warehouse,79.23,,78.365384615,78.284815106,77.425407748,77.823242477,77.586601361,77.225200253,76.84729064,78.3525
2024-W19,AZ Phoenix,AM,Warehouse,81.16,,77.201447527,78.333333333,77.042591442,76.886319772,76.31725371,75.824405256,75.480769231,77.19999999999999
2024-W20,AZ Phoenix,AM,Warehouse,82.52,,77.602905569,78.027265437,77.47230842,77.81986718,78.062992818,78.545943978,79.22705314,77.60249999999999
2024-W21,AZ Phoenix,AM,Warehouse,77.4,,78.181818182,78.197908286,78.200009937,79.153335064,79.920789473,80.63663598,81.15942029,78.18
2024-W22,AZ Phoenix,AM,Warehouse,80.88,,79.589371981,79.015334948,79.052398678,80.496368978,81.479831449,82.145267068,82.524271845,79.5975
2024-W23,AZ Phoenix,AM,Warehouse,79.81,,80.072463768,78.773204197,78.723966702,79.25513198,79.026704769,78.345560364,77.403846154,80.0775
2024-W24,AZ Phoenix,AM,Warehouse,82.67,,80.484848485,79.435483871,79.147652557,79.899779577,80.132804116,80.367777188,80.882352941,80.49
2024-W25,AZ Phoenix,AM,Warehouse,81.5,,80.14527845,80.161290323,79.279737845,79.86272823,79.936735735,79.918295175,79.807692308,80.1525
2024-W26,AZ Phoenix,AM,Warehouse,82.67,,80.170316302,80.728744939,79.943002896,80.971189628,81.56275585,82.110669346,82.673267327,80.19
2024-W27,AZ Phoenix,AM,Warehouse,80.98,,81.203931204,80.781758958,80.246271598,81.179667313,81.525399332,81.623628657,81.5,81.215
2024-W28,AZ Phoenix,AM,Warehouse,77.67,,81.650246305,80.800653595,80.725292544,81.775474605,82.214679684,82.464493639,82.673267327,81.6625
2024-W29,AZ Phoenix,AM,Warehouse,84.21,,81.95302843,81.408681409,80.775416694,81.45322122,81.466619484,81.269565987,80.975609756,81.955
2024-W30,AZ Phoenix,AM,Warehouse,81.25,,80.688806888,80.866721177,80.151288348,79.928937384,79.178523728,78.385199687,77.669902913,80.705
2024-W31,AZ Phoenix,AM,Warehouse,78.95,,81.386861314,81.617647059,80.975755022,81.663890208,82.220467007,83.060363755,84.210526316,81.3825
2024-W32,AZ Phoenix,AM,Warehouse,78.65,,81.030150754,81.385642738,81.02406057,81.513839588,81.677015782,81.663401252,81.25,81.0275
2024-W33,AZ Phoenix,AM,Warehouse,85.79,,80.537772087,80.976430976,80.625247088,80.500647462,80.034299223,79.473207341,78.947368421,80.52
2024-W34,AZ Phoenix,AM,Warehouse,87.37,,80.834419817,80.305602716,80.23882005,79.759907374,79.196735233,78.808881513,78.645833333,80.765
2024-W35,AZ Phoenix,AM,Warehouse,90.0,,81.19205298,81.111111111,81.349778189,82.205620574,83.199770839,84.423717451,85.78680203,81.16000000000001
2024-W36,AZ Phoenix,AM,Warehouse,80.73,,82.754182754,82.788296041,82.560643777,84.297049414,85.721528984,86.788846526,87.373737374,82.69000000000001
2024-W37,AZ Phoenix,AM,Warehouse,85.79,,85.514612452,83.781439722,84.066544729,86.607966806,88.306002412,89.364021968,90.0,85.4525
2024-W38,AZ Phoenix,AM,Warehouse,84.07,,86.022871665,83.661248931,83.414302928,84.295657564,83.822061538,82.509789158,80.729166667,85.9725
2024-W39,AZ Phoenix,AM,Warehouse,89.89,,86.025641026,84.773310522,83.876712107,84.883428574,84.991036425,85.123897933,85.789473684,85.97250000000001
2024-W40,AZ Phoenix,AM,Warehouse,91.01,,85.209424084,85.677308024,83.912482969,84.568027977,84.447753705,84.285542417,84.065934066,85.14750000000001
2024-W41,AZ Phoenix,AM,Warehouse,92.27,,85.106382979,86.347826087,85.085988735,86.693568655,87.72961504,88.792426363,89.893617021,85.12
2024-W42,AZ Phoenix,AM,Warehouse,84.36,,87.716955941,86.941279579,86.256766234,88.421465128,89.702627269,90.566194243,91.005291005,87.69
2024-W43,AZ Phoenix,AM,Warehouse,89.27,,89.324324324,87.254901961,87.40704137,89.920935385,91.215850555,91.914030607,92.26519337,89.31
2024-W44,AZ Phoenix,AM,Warehouse,88.33,,89.416553596,87.917042381,86.82345714,87.743668772,87.145512069,85.892561678,84.357541899,89.3825
2024-W45,AZ Phoenix,AM,Warehouse,91.01,,89.256198347,88.503649635,87.290607571,88.340373251,88.406234734,88.582718697,89.265536723,89.22749999999999
2024-W46,AZ Phoenix,AM,Warehouse,86.93,,88.563458856,89.213893967,87.494568283,88.337562645,88.362355955,88.38266382,88.333333333,88.5575
2024-W47,AZ Phoenix,AM,Warehouse,86.55,,88.235294118,89.391143911,88.179296074,89.398650577,89.946578322,90.481964022,91.011235955,88.2425
2024-W48,AZ Phoenix,AM,Warehouse,89.41,,88.888888889,88.702147526,87.937320117,88.42324342,88.148241115,87.649256302,86.931818182,88.885
2024-W49,AZ Phoenix,AM,Warehouse,65.12,,88.226950355,87.747408106,87.67275583,87.691903703,87.202460307,86.775199375,86.549707602,88.205
2024-W50,AZ Phoenix,AM,Warehouse,81.92,,88.489208633,88.593155894,88.005861024,88.367388604,88.517486273,88.879272981,89.411764706,88.475
2024-W51,AZ Phoenix,AM,Warehouse,82.56,,82.002902758,84.622731614,83.542140918,79.10364523,74.455987366,69.833852285,65.11627907,82.0025
2024-W52,AZ Phoenix,AM,Warehouse,72.94,,80.724637681,83.524904215,83.217012279,80.247290849,78.988758101,79.561931538,81.920903955,80.75
2025-W01,AZ Phoenix,AM,Warehouse,71.88,,79.739507959,82.080924855,83.087951165,81.163927853,81.116048262,81.947975579,82.558139535,79.7525
2025-W02,AZ Phoenix,AM,Warehouse,63.9,,75.687409551,79.748062016,81.110849394,77.914342,76.247318087,74.766087371,72.941176471,75.635
2025-W03,AZ Phoenix,AM,Warehouse,86.67,,77.215189873,77.207977208,79.118333445,75.338133032,73.50547825,72.400377041,71.875,77.325
2025-W04,AZ Phoenix,AM,Warehouse,83.23,,72.395128552,72.794117647,75.716659517,70.403356447,67.4938709,65.485392727,63.902439024,72.82
2025-W05,AZ Phoenix,AM,Warehouse,85.12,,73.224043716,76.133209991,77.7273288,76.366089459,78.181837614,81.711689242,86.666666667,73.8475
2025-W06,AZ Phoenix,AM,Warehouse,95.14,,75.582990398,76.283846872,78.765337398,78.990359332,81.137854262,82.921473071,83.233532934,76.42
2025-W07,AZ Phoenix,AM,Warehouse,92.65,,78.865248227,76.663542643,79.982894705,81.383637746,83.508300056,84.679403602,85.119047619,79.73
2025-W08,AZ Phoenix,AM,Warehouse,87.5,,87.267080745,79.827089337,82.564609862,86.30932551,90.028519878,92.776935342,95.138888889,87.53999999999999
2025-W09,AZ Phoenix,AM,Warehouse,88.13,,88.117001828,82.442748092,83.485773405,87.702789236,91.071363531,92.692985233,92.647058824,89.03500000000001
2025-W10,AZ Phoenix,AM,Warehouse,89.47,,89.416058394,87.727272727,84.369145977,87.60643215,88.5322444,88.077978093,87.5,90.1025
2025-W11,AZ Phoenix,AM,Warehouse,89.74,,90.37037037,88.0,85.148832618,87.829388409,88.276235848,88.116012471,88.125,90.855
2025-W12,AZ Phoenix,AM,Warehouse,84.35,,88.846880907,89.179548157,85.916189399,88.443200661,88.954495687,89.162423354,89.473684211,89.4375
2025-W13,AZ Phoenix,AM,Warehouse,86.0,,88.581314879,90.126582278,86.541028025,88.903174065,89.392209781,89.611208424,89.743589744,88.71
2025-W14,AZ Phoenix,AM,Warehouse,84.4,,87.791741472,88.14627995,86.094667504,86.967313435,86.19102857,85.252286275,84.353741497,87.9225
2025-W15,AZ Phoenix,AM,Warehouse,93.33,,87.202925046,87.428571429,86.075115417,86.561194665,86.072889802,85.857035335,86.0,87.39
2025-W16,AZ Phoenix,AM,Warehouse,88.57,,85.945945946,86.910377358,85.747434518,85.702564057,85.080206926,84.701217733,84.397163121,86.1225
2025-W17,AZ Phoenix,AM,Warehouse,85.38,,86.910994764,87.72782503,87.184533122,88.66090754,89.920064149,91.53128689,93.333333333,87.02000000000001
2025-W18,AZ Phoenix,AM,Warehouse,88.55,,87.985865724,87.590361446,87.457970393,88.625006392,89.10652357,89.15148332,88.571428571,88.07499999999999
2025-W19,AZ Phoenix,AM,Warehouse,90.84,,87.912087912,86.951364176,87.071855748,87.383693621,86.935177385,86.180492186,85.384615385,87.91999999999999
2025-W20,AZ Phoenix,AM,Warehouse,92.71,,88.992537313,87.666263603,87.35263691,87.840146307,87.895921506,88.073308478,88.549618321,88.9575
2025-W21,AZ Phoenix,AM,Warehouse,95.73,,88.345864662,88.49009901,88.021882297,89.024526074,89.65638006,90.285836563,90.839694656,88.33500000000001
2025-W22,AZ Phoenix,AM,Warehouse,89.42,,89.139344262,89.777195282,88.722601847,90.223074203,91.251987283,92.092004802,92.708333333,89.36999999999999
2025-W23,AZ Phoenix,AM,Warehouse,87.38,,91.789473684,90.067114094,90.021999528,92.412936161,94.000853271,95.070851147,95.726495726,91.95750000000001
2025-W24,AZ Phoenix,AM,Warehouse,95.76,,92.1875,90.267983075,89.919638794,91.304088866,91.358549501,90.639564875,89.423076923,92.17500000000001
2025-W25,AZ Phoenix,AM,Warehouse,96.83,,91.428571429,90.762463343,89.475898906,89.813522103,89.017049151,88.046135767,87.378640777,91.31
2025-W26,AZ Phoenix,AM,Warehouse,85.48,,92.307692308,92.077727952,90.733583312,92.313965348,93.250382547,94.373746867,95.762711864,92.0725
2025-W27,AZ Phoenix,AM,Warehouse,93.8,,92.682926829,93.222891566,92.017401967,94.244473322,95.489080825,96.369528563,96.825396825,92.3475
2025-W28,AZ Phoenix,AM,Warehouse,91.41,,91.507430998,91.907514451,90.672302686,90.631501902,89.421895007,87.658534215,85.483870968,91.36250000000001
2025-W29,AZ Phoenix,AM,Warehouse,87.77,,92.957746479,91.619318182,91.332493846,91.951906069,92.100225416,92.609112788,93.798449612,92.9675
2025-W30,AZ Phoenix,AM,Warehouse,90.24,,91.91321499,91.895604396,91.347803045,91.729218744,91.681848039,91.646811992,91.40625,91.88
