WEEK_BEGIN,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,TRAINING_WEEKS_USED,TRAINING_END_DATE,GAP_WEEKS
2024-03-26,TX Grand Prairie Post and Paddock,AM,Warehouse,74.49,,84.91333333333334,3,2024-03-12,1
2024-03-26,TX Grand Prairie Post and Paddock,PM,Production,81.55,,80.44749999999999,114,2024-03-12,1
2024-03-26,TX Grand Prairie Post and Paddock,PM,Shipping,70.45,,79.69,3,2024-03-12,1
2024-03-26,TX Grand Prairie Post and Paddock,PM,Warehouse,92.31,,81.78666666666668,3,2024-03-12,1
2024-03-26,TX Irving,AM,Production,88.33,,89.60999999999999,114,2024-03-12,1
2024-03-26,TX Irving,AM,Quality,86.41,,88.50999999999999,3,2024-03-12,1
2024-03-26,TX Irving,AM,Shipping,84.54,,84.55666666666666,3,2024-03-12,1
2024-03-26,TX Irving,AM,Warehouse,85.61,,88.57,3,2024-03-12,1
2024-03-26,TX Irving,PM,Production,84.3,,88.665,114,2024-03-12,1
2024-03-26,TX Irving,PM,Quality,83.54,,88.32666666666667,3,2024-03-12,1
2024-03-26,TX Irving,PM,Shipping,86.36,,93.55,3,2024-03-12,1
2024-03-26,TX Irving,PM,Warehouse,90.84,,93.85333333333334,3,2024-03-12,1
2024-04-02,AZ Phoenix,AM,Production,79.51,,84.66499999999999,115,2024-03-19,1
2024-04-02,AZ Phoenix,AM,Quality,79.29,,76.1325,4,2024-03-19,1
2024-04-02,AZ Phoenix,AM,Shipping,82.35,,86.25,4,2024-03-19,1
2024-04-02,AZ Phoenix,AM,Warehouse,78.85,,80.2625,4,2024-03-19,1
2024-04-02,AZ Phoenix,PM,Production,84.97,,82.2925,115,2024-03-19,1
2024-04-02,AZ Phoenix,PM,Quality,82.73,,84.73,4,2024-03-19,1
2024-04-02,AZ Phoenix,PM,Shipping,83.56,,92.57,4,2024-03-19,1
2024-04-02,AZ Phoenix,PM,Warehouse,91.67,,87.775,4,2024-03-19,1
2024-04-02,CO Aurora,AM,Production,91.03,,89.86,113,2024-03-19,1
2024-04-02,CO Aurora,AM,Quality,80.0,,86.75,4,2024-03-19,1
2024-04-02,CO Aurora,AM,Shipping,80.0,,78.1825,4,2024-03-19,1
2024-04-02,CO Aurora,AM,Warehouse,88.57,,90.1925,4,2024-03-19,1
2024-04-02,CO Aurora,PM,Production,88.71,,87.40750000000001,113,2024-03-19,1
2024-04-02,CO Aurora,PM,Quality,89.66,,86.5525,4,2024-03-19,1
2024-04-02,CO Aurora,PM,Shipping,93.33,,100.0,4,2024-03-19,1
2024-04-02,CO Aurora,PM,Warehouse,88.0,,89.22749999999999,4,2024-03-19,1
2024-04-02,GA Newnan,AM,Production,88.81,,85.88499999999999,116,2024-03-19,1
2024-04-02,GA Newnan,AM,Shipping,73.91,,78.8575,4,2024-03-19,1
2024-04-02,GA Newnan,AM,Warehouse,82.5,,86.5425,4,2024-03-19,1
2024-04-02,GA Newnan,PM,Production,89.47,,84.785,116,2024-03-19,1
2024-04-02,GA Newnan,PM,Shipping,85.29,,86.8975,4,2024-03-19,1
2024-04-02,GA Newnan,PM,Warehouse,83.06,,85.18,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,AM,Production,89.5,,90.6925,115,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,AM,Quality,81.68,,91.2925,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,AM,Shipping,97.31,,89.8325,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,AM,Warehouse,92.92,,89.63,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,PM,Production,87.86,,88.9775,115,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,PM,Quality,93.62,,90.745,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,PM,Shipping,86.54,,93.08,4,2024-03-19,1
2024-04-02,NJ Newark Lister Ave,PM,Warehouse,95.11,,88.2675,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,AM,Production,86.44,,89.64,113,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,AM,Quality,86.0,,83.61,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,AM,Shipping,93.88,,83.135,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,AM,Warehouse,90.37,,89.8075,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,PM,Production,91.06,,90.5675,113,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,PM,Quality,82.86,,90.33,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,PM,Shipping,97.87,,82.16,4,2024-03-19,1
2024-04-02,NJ Swedesboro Commerce Blvd,PM,Warehouse,70.65,,78.3475,4,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,AM,Production,85.92,,85.7675,115,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,AM,Shipping,82.5,,91.9325,4,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,AM,Warehouse,75.56,,85.935,4,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,PM,Production,84.17,,80.995,115,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,PM,Shipping,65.91,,79.7675,4,2024-03-19,1
2024-04-02,TX Grand Prairie Post and Paddock,PM,Warehouse,84.62,,84.4175,4,2024-03-19,1
2024-04-02,TX Irving,AM,Production,88.66,,90.3125,115,2024-03-19,1
2024-04-02,TX Irving,AM,Quality,79.24,,87.79249999999999,4,2024-03-19,1
2024-04-02,TX Irving,AM,Shipping,87.78,,83.945,4,2024-03-19,1
2024-04-02,TX Irving,AM,Warehouse,90.63,,87.9675,4,2024-03-19,1
2024-04-02,TX Irving,PM,Production,87.35,,88.4825,115,2024-03-19,1
2024-04-02,TX Irving,PM,Quality,76.77,,86.92500000000001,4,2024-03-19,1
2024-04-02,TX Irving,PM,Shipping,92.5,,93.6,4,2024-03-19,1
2024-04-02,TX Irving,PM,Warehouse,96.62,,93.0425,4,2024-03-19,1
2024-04-09,AZ Phoenix,AM,Production,82.11,,84.85249999999999,116,2024-03-26,1
2024-04-09,AZ Phoenix,AM,Quality,82.35,,76.0775,5,2024-03-26,1
2024-04-09,AZ Phoenix,AM,Shipping,82.44,,86.2525,5,2024-03-26,1
2024-04-09,AZ Phoenix,AM,Warehouse,76.85,,78.49000000000001,5,2024-03-26,1
2024-04-09,AZ Phoenix,PM,Production,80.95,,81.615,116,2024-03-26,1
2024-04-09,AZ Phoenix,PM,Quality,81.48,,82.675,5,2024-03-26,1
2024-04-09,AZ Phoenix,PM,Shipping,92.86,,91.17,5,2024-03-26,1
2024-04-09,AZ Phoenix,PM,Warehouse,77.27,,87.57749999999999,5,2024-03-26,1
2024-04-09,CO Aurora,AM,Production,89.24,,88.9025,114,2024-03-26,1
2024-04-09,CO Aurora,AM,Quality,86.67,,83.3325,5,2024-03-26,1
2024-04-09,CO Aurora,AM,Shipping,90.0,,73.1825,5,2024-03-26,1
2024-04-09,CO Aurora,AM,Warehouse,84.29,,87.5325,5,2024-03-26,1
2024-04-09,CO Aurora,PM,Production,86.91,,88.99000000000001,114,2024-03-26,1
2024-04-09,CO Aurora,PM,Quality,90.63,,85.83250000000001,5,2024-03-26,1
2024-04-09,CO Aurora,PM,Shipping,100.0,,87.5,5,2024-03-26,1
2024-04-09,CO Aurora,PM,Warehouse,86.0,,88.44999999999999,5,2024-03-26,1
2024-04-09,GA Newnan,AM,Production,91.08,,85.74000000000001,117,2024-03-26,1
2024-04-09,GA Newnan,AM,Shipping,84.78,,73.1075,5,2024-03-26,1
2024-04-09,GA Newnan,AM,Warehouse,79.5,,84.2825,5,2024-03-26,1
2024-04-09,GA Newnan,PM,Production,87.05,,85.59,117,2024-03-26,1
2024-04-09,GA Newnan,PM,Shipping,80.0,,86.585,5,2024-03-26,1
2024-04-09,GA Newnan,PM,Warehouse,77.72,,84.53,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,AM,Production,90.93,,90.28,116,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,AM,Quality,88.18,,90.94,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,AM,Shipping,89.07,,90.6675,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,AM,Warehouse,94.63,,89.475,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,PM,Production,88.02,,87.8075,116,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,PM,Quality,98.62,,87.9975,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,PM,Shipping,86.71,,91.135,5,2024-03-26,1
2024-04-09,NJ Newark Lister Ave,PM,Warehouse,88.11,,87.255,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,AM,Production,87.72,,88.9575,114,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,AM,Quality,90.72,,86.66,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,AM,Shipping,80.0,,87.1275,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,AM,Warehouse,84.73,,89.44999999999999,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,PM,Production,88.77,,89.0275,114,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,PM,Quality,81.43,,91.81,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,PM,Shipping,100.0,,87.7025,5,2024-03-26,1
2024-04-09,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.95,,80.66499999999999,5,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,AM,Production,83.57,,85.04,116,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,AM,Shipping,87.5,,89.4325,5,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,AM,Warehouse,91.11,,81.97749999999999,5,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,PM,Production,84.38,,81.9625,116,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,PM,Shipping,73.17,,77.5875,5,2024-03-26,1
2024-04-09,TX Grand Prairie Post and Paddock,PM,Warehouse,88.24,,89.84750000000001,5,2024-03-26,1
2024-04-09,TX Irving,AM,Production,88.04,,89.62,116,2024-03-26,1
2024-04-09,TX Irving,AM,Quality,82.7,,87.0425,5,2024-03-26,1
2024-04-09,TX Irving,AM,Shipping,95.35,,83.6525,5,2024-03-26,1
2024-04-09,TX Irving,AM,Warehouse,85.91,,87.66,5,2024-03-26,1
2024-04-09,TX Irving,PM,Production,89.22,,87.20500000000001,116,2024-03-26,1
2024-04-09,TX Irving,PM,Quality,81.08,,85.3275,5,2024-03-26,1
2024-04-09,TX Irving,PM,Shipping,89.66,,92.2025,5,2024-03-26,1
2024-04-09,TX Irving,PM,Warehouse,89.3,,92.92,5,2024-03-26,1
2024-04-16,AZ Phoenix,AM,Production,80.17,,82.8675,117,2024-04-02,1
2024-04-16,AZ Phoenix,AM,Quality,77.94,,77.32,6,2024-04-02,1
2024-04-16,AZ Phoenix,AM,Shipping,81.06,,84.92,6,2024-04-02,1
2024-04-16,AZ Phoenix,AM,Warehouse,75.48,,79.36749999999999,6,2024-04-02,1
2024-04-16,AZ Phoenix,PM,Production,81.7,,81.91,117,2024-04-02,1
2024-04-16,AZ Phoenix,PM,Quality,72.73,,83.10000000000001,6,2024-04-02,1
2024-04-16,AZ Phoenix,PM,Shipping,78.26,,88.53,6,2024-04-02,1
2024-04-16,AZ Phoenix,PM,Warehouse,72.73,,88.36749999999999,6,2024-04-02,1
2024-04-16,CO Aurora,AM,Production,91.39,,88.66499999999999,115,2024-04-02,1
2024-04-16,CO Aurora,AM,Quality,81.67,,81.25,6,2024-04-02,1
2024-04-16,CO Aurora,AM,Shipping,76.47,,75.0,6,2024-04-02,1
2024-04-16,CO Aurora,AM,Warehouse,91.3,,86.98249999999999,6,2024-04-02,1
2024-04-16,CO Aurora,PM,Production,86.75,,88.7825,115,2024-04-02,1
2024-04-16,CO Aurora,PM,Quality,80.0,,88.2475,6,2024-04-02,1
2024-04-16,CO Aurora,PM,Shipping,92.86,,85.8325,6,2024-04-02,1
2024-04-16,CO Aurora,PM,Warehouse,98.0,,85.44999999999999,6,2024-04-02,1
2024-04-16,GA Newnan,AM,Production,89.42,,86.6275,118,2024-04-02,1
2024-04-16,GA Newnan,AM,Shipping,72.83,,71.285,6,2024-04-02,1
2024-04-16,GA Newnan,AM,Warehouse,77.5,,84.1575,6,2024-04-02,1
2024-04-16,GA Newnan,PM,Production,85.02,,86.5575,118,2024-04-02,1
2024-04-16,GA Newnan,PM,Shipping,83.33,,85.8475,6,2024-04-02,1
2024-04-16,GA Newnan,PM,Warehouse,78.92,,84.57,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,AM,Production,92.43,,89.9325,117,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,AM,Quality,78.79,,89.03500000000001,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,AM,Shipping,82.72,,92.2375,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,AM,Warehouse,86.86,,90.47,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,PM,Production,86.27,,87.6425,117,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,PM,Quality,90.54,,89.4425,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,PM,Shipping,84.8,,89.5,6,2024-04-02,1
2024-04-16,NJ Newark Lister Ave,PM,Warehouse,81.42,,88.9975,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,AM,Production,91.7,,87.7725,115,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,AM,Quality,88.78,,86.32,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,AM,Shipping,91.49,,89.285,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,AM,Warehouse,86.92,,88.9925,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,PM,Production,92.53,,88.80000000000001,115,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,PM,Quality,75.0,,91.9375,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,PM,Shipping,95.83,,93.17,6,2024-04-02,1
2024-04-16,NJ Swedesboro Commerce Blvd,PM,Warehouse,81.82,,79.1175,6,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,AM,Production,87.53,,84.4825,117,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,AM,Shipping,87.5,,87.33000000000001,6,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,AM,Warehouse,85.87,,81.63749999999999,6,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,PM,Production,85.32,,82.38,117,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,PM,Shipping,79.41,,74.83500000000001,6,2024-04-02,1
2024-04-16,TX Grand Prairie Post and Paddock,PM,Warehouse,84.31,,90.81,6,2024-04-02,1
2024-04-16,TX Irving,AM,Production,89.29,,89.1625,117,2024-04-02,1
2024-04-16,TX Irving,AM,Quality,79.89,,85.64750000000001,6,2024-04-02,1
2024-04-16,TX Irving,AM,Shipping,90.8,,84.0625,6,2024-04-02,1
2024-04-16,TX Irving,AM,Warehouse,78.64,,88.465,6,2024-04-02,1
2024-04-16,TX Irving,PM,Production,86.1,,86.755,117,2024-04-02,1
2024-04-16,TX Irving,PM,Quality,83.92,,81.49000000000001,6,2024-04-02,1
2024-04-16,TX Irving,PM,Shipping,88.51,,91.3475,6,2024-04-02,1
2024-04-16,TX Irving,PM,Warehouse,84.51,,92.075,6,2024-04-02,1
2024-04-23,AZ Phoenix,AM,Production,83.06,,82.5925,118,2024-04-09,1
2024-04-23,AZ Phoenix,AM,Quality,77.27,,78.73,7,2024-04-09,1
2024-04-23,AZ Phoenix,AM,Shipping,78.79,,84.1275,7,2024-04-09,1
2024-04-23,AZ Phoenix,AM,Warehouse,79.23,,78.3525,7,2024-04-09,1
2024-04-23,AZ Phoenix,PM,Production,81.56,,81.87,118,2024-04-09,1
2024-04-23,AZ Phoenix,PM,Quality,73.21,,81.39750000000001,7,2024-04-09,1
2024-04-23,AZ Phoenix,PM,Shipping,88.89,,89.8275,7,2024-04-09,1
2024-04-23,AZ Phoenix,PM,Warehouse,71.21,,85.54249999999999,7,2024-04-09,1
2024-04-23,CO Aurora,AM,Production,89.98,,88.61,116,2024-04-09,1
2024-04-23,CO Aurora,AM,Quality,95.0,,82.9175,7,2024-04-09,1
2024-04-23,CO Aurora,AM,Shipping,66.67,,77.5,7,2024-04-09,1
2024-04-23,CO Aurora,AM,Warehouse,91.18,,87.285,7,2024-04-09,1
2024-04-23,CO Aurora,PM,Production,87.88,,89.16749999999999,116,2024-04-09,1
2024-04-23,CO Aurora,PM,Quality,93.33,,88.405,7,2024-04-09,1
2024-04-23,CO Aurora,PM,Shipping,93.33,,85.8325,7,2024-04-09,1
2024-04-23,CO Aurora,PM,Warehouse,88.0,,87.94999999999999,7,2024-04-09,1
2024-04-23,GA Newnan,AM,Production,82.34,,87.86250000000001,119,2024-04-09,1
2024-04-23,GA Newnan,AM,Shipping,75.82,,74.6225,7,2024-04-09,1
2024-04-23,GA Newnan,AM,Warehouse,76.44,,82.3325,7,2024-04-09,1
2024-04-23,GA Newnan,PM,Production,83.71,,86.81,119,2024-04-09,1
2024-04-23,GA Newnan,PM,Shipping,78.38,,83.3825,7,2024-04-09,1
2024-04-23,GA Newnan,PM,Warehouse,87.01,,82.92,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,AM,Production,87.69,,90.12,118,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,AM,Quality,75.79,,87.4175,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,AM,Shipping,84.46,,92.11,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,AM,Warehouse,85.78,,91.1925,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,PM,Production,84.13,,86.92499999999998,118,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,PM,Quality,88.59,,90.305,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,PM,Shipping,86.31,,85.6,7,2024-04-09,1
2024-04-23,NJ Newark Lister Ave,PM,Warehouse,86.41,,89.16749999999999,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,AM,Production,88.22,,87.275,116,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,AM,Quality,86.46,,88.89750000000001,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,AM,Shipping,76.0,,87.115,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,AM,Warehouse,90.83,,87.8525,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,PM,Production,88.93,,88.5275,116,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,PM,Quality,79.27,,88.76499999999999,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,PM,Shipping,91.67,,95.775,7,2024-04-09,1
2024-04-23,NJ Swedesboro Commerce Blvd,PM,Warehouse,86.96,,79.525,7,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,AM,Production,82.05,,84.19,118,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,AM,Shipping,89.74,,88.75,7,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,AM,Warehouse,76.09,,82.53999999999999,7,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,PM,Production,78.14,,82.6325,118,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,PM,Shipping,82.76,,72.3825,7,2024-04-09,1
2024-04-23,TX Grand Prairie Post and Paddock,PM,Warehouse,83.33,,89.37,7,2024-04-09,1
2024-04-23,TX Irving,AM,Production,86.28,,88.95,118,2024-04-09,1
2024-04-23,TX Irving,AM,Quality,79.67,,83.4975,7,2024-04-09,1
2024-04-23,TX Irving,AM,Shipping,81.82,,87.445,7,2024-04-09,1
2024-04-23,TX Irving,AM,Warehouse,85.62,,87.0775,7,2024-04-09,1
2024-04-23,TX Irving,PM,Production,83.54,,87.44749999999999,118,2024-04-09,1
2024-04-23,TX Irving,PM,Quality,79.45,,81.0275,7,2024-04-09,1
2024-04-23,TX Irving,PM,Shipping,90.91,,90.56750000000001,7,2024-04-09,1
2024-04-23,TX Irving,PM,Warehouse,90.32,,91.8425,7,2024-04-09,1
2024-04-30,AZ Phoenix,AM,Production,85.16,,81.4525,119,2024-04-16,1
2024-04-30,AZ Phoenix,AM,Quality,77.04,,79.7225,8,2024-04-16,1
2024-04-30,AZ Phoenix,AM,Shipping,86.82,,83.5,8,2024-04-16,1
2024-04-30,AZ Phoenix,AM,Warehouse,81.16,,77.19999999999999,8,2024-04-16,1
2024-04-30,AZ Phoenix,PM,Production,78.0,,81.9575,119,2024-04-16,1
2024-04-30,AZ Phoenix,PM,Quality,73.87,,79.535,8,2024-04-16,1
2024-04-30,AZ Phoenix,PM,Shipping,90.54,,85.93,8,2024-04-16,1
2024-04-30,AZ Phoenix,PM,Warehouse,89.39,,81.8725,8,2024-04-16,1
2024-04-30,CO Aurora,AM,Production,88.97,,89.69,117,2024-04-16,1
2024-04-30,CO Aurora,AM,Quality,80.0,,81.6675,8,2024-04-16,1
2024-04-30,CO Aurora,AM,Shipping,60.0,,81.61749999999999,8,2024-04-16,1
2024-04-30,CO Aurora,AM,Warehouse,92.31,,87.4175,8,2024-04-16,1
2024-04-30,CO Aurora,PM,Production,92.74,,88.28,117,2024-04-16,1
2024-04-30,CO Aurora,PM,Quality,100.0,,85.905,8,2024-04-16,1
2024-04-30,CO Aurora,PM,Shipping,80.0,,84.0475,8,2024-04-16,1
2024-04-30,CO Aurora,PM,Warehouse,86.27,,90.0,8,2024-04-16,1
2024-04-30,GA Newnan,AM,Production,87.87,,89.1525,120,2024-04-16,1
2024-04-30,GA Newnan,AM,Shipping,86.96,,73.285,8,2024-04-16,1
2024-04-30,GA Newnan,AM,Warehouse,84.32,,79.975,8,2024-04-16,1
2024-04-30,GA Newnan,PM,Production,79.01,,87.08250000000001,120,2024-04-16,1
2024-04-30,GA Newnan,PM,Shipping,79.73,,82.155,8,2024-04-16,1
2024-04-30,GA Newnan,PM,Warehouse,81.46,,81.2025,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,AM,Production,86.63,,90.79499999999999,119,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,AM,Quality,86.34,,83.305,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,AM,Shipping,87.58,,89.665,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,AM,Warehouse,86.44,,90.17,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,PM,Production,87.19,,86.375,119,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,PM,Quality,93.24,,90.9325,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,PM,Shipping,91.93,,85.2175,8,2024-04-16,1
2024-04-30,NJ Newark Lister Ave,PM,Warehouse,85.41,,87.7825,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,AM,Production,87.1,,88.3875,117,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,AM,Quality,91.58,,88.0925,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,AM,Shipping,94.0,,89.675,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,AM,Warehouse,85.16,,86.5475,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,PM,Production,90.72,,89.47999999999999,117,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,PM,Quality,84.71,,83.285,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,PM,Shipping,97.92,,97.8575,8,2024-04-16,1
2024-04-30,NJ Swedesboro Commerce Blvd,PM,Warehouse,90.22,,79.9225,8,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,AM,Production,83.73,,84.8475,119,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,AM,Shipping,82.5,,86.875,8,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,AM,Warehouse,71.58,,81.7575,8,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,PM,Production,83.19,,83.85499999999999,119,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,PM,Shipping,71.43,,72.235,8,2024-04-16,1
2024-04-30,TX Grand Prairie Post and Paddock,PM,Warehouse,85.42,,87.37,8,2024-04-16,1
2024-04-30,TX Irving,AM,Production,88.48,,88.58,119,2024-04-16,1
2024-04-30,TX Irving,AM,Quality,83.8,,82.06,8,2024-04-16,1
2024-04-30,TX Irving,AM,Shipping,85.06,,89.61749999999999,8,2024-04-16,1
2024-04-30,TX Irving,AM,Warehouse,83.57,,85.19749999999999,8,2024-04-16,1
2024-04-30,TX Irving,PM,Production,86.93,,86.74249999999999,119,2024-04-16,1
2024-04-30,TX Irving,PM,Quality,84.56,,81.3275,8,2024-04-16,1
2024-04-30,TX Irving,PM,Shipping,77.53,,89.2575,8,2024-04-16,1
2024-04-30,TX Irving,PM,Warehouse,95.37,,90.3175,8,2024-04-16,1
2024-05-07,AZ Phoenix,AM,Production,84.88,,81.2125,120,2024-04-23,1
2024-05-07,AZ Phoenix,AM,Quality,82.73,,79.21249999999999,9,2024-04-23,1
2024-05-07,AZ Phoenix,AM,Shipping,78.79,,81.16,9,2024-04-23,1
2024-05-07,AZ Phoenix,AM,Warehouse,82.52,,77.60249999999999,9,2024-04-23,1
2024-05-07,AZ Phoenix,PM,Production,83.72,,82.295,120,2024-04-23,1
2024-05-07,AZ Phoenix,PM,Quality,66.37,,77.53750000000001,9,2024-04-23,1
2024-05-07,AZ Phoenix,PM,Shipping,98.53,,85.89250000000001,9,2024-04-23,1
2024-05-07,AZ Phoenix,PM,Warehouse,82.98,,78.22,9,2024-04-23,1
2024-05-07,CO Aurora,AM,Production,85.68,,90.41,118,2024-04-23,1
2024-05-07,CO Aurora,AM,Quality,81.67,,85.83500000000001,9,2024-04-23,1
2024-05-07,CO Aurora,AM,Shipping,93.33,,78.285,9,2024-04-23,1
2024-05-07,CO Aurora,AM,Warehouse,90.77,,88.835,9,2024-04-23,1
2024-05-07,CO Aurora,PM,Production,87.89,,87.5625,118,2024-04-23,1
2024-05-07,CO Aurora,PM,Quality,86.67,,88.40499999999999,9,2024-04-23,1
2024-05-07,CO Aurora,PM,Shipping,86.67,,94.88,9,2024-04-23,1
2024-05-07,CO Aurora,PM,Warehouse,88.0,,90.0,9,2024-04-23,1
2024-05-07,GA Newnan,AM,Production,78.34,,87.91250000000001,121,2024-04-23,1
2024-05-07,GA Newnan,AM,Shipping,66.67,,76.835,9,2024-04-23,1
2024-05-07,GA Newnan,AM,Warehouse,69.23,,78.985,9,2024-04-23,1
2024-05-07,GA Newnan,PM,Production,75.43,,86.3125,121,2024-04-23,1
2024-05-07,GA Newnan,PM,Shipping,73.61,,81.75,9,2024-04-23,1
2024-05-07,GA Newnan,PM,Warehouse,70.17,,81.6775,9,2024-04-23,1
2024-05-07,NJ Newark Lister Ave,AM,Production,87.72,,90.13749999999999,120,2024-04-23,1
2024-05-07,NJ Newark Lister Ave,AM,Quality,88.46,,81.11,9,2024-04-23,1
2024-05-07,NJ Newark Lister Ave,AM,Shipping,86.56,,88.39,9,2024-04-23,1
2024-05-07,NJ Newark Lister Ave,AM,Warehouse,87.55,,90.04749999999999,9,2024-04-23,1
