WEEK_BEGIN,WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING
7/7/22,2022-W28,AZ Phoenix,PM,Production,77.08,71.30537610469048,68.211136,69.09386444,70.92171478
7/7/22,2022-W28,CO Aurora,AM,Production,80.29,80.45335782071082,80.45171,79.6576004,80.98547363
7/7/22,2022-W28,CO Aurora,PM,Production,81.78,81.02625279582873,86.408424,85.10449219,85.7142868
7/7/22,2022-W28,NJ Newark Lister Ave,AM,Production,80.52,79.40679500593039,82.25667,80.53372192,86.28300476
7/7/22,2022-W28,NJ Newark Lister Ave,PM,Production,74.89,76.54085497563815,79.01996,78.03323364,82.93380737
7/7/22,2022-W28,NJ Swedesboro Commerce Blvd,AM,Production,85.68,83.64044040561168,88.64706,89.70762634,92.08972931
7/7/22,2022-W28,NJ Swedesboro Commerce Blvd,PM,Production,84.2,79.36037946142558,91.48435,91.57378387,91.00411987
7/7/22,2022-W28,TX Irving,AM,Production,78.04,79.77035735984646,76.09541,76.05892944,76.27951813
7/7/22,2022-W28,TX Irving,PM,Production,80.32,77.05544026502271,81.02904,80.25994873,84.36174011
7/14/22,2022-W29,AZ Phoenix,AM,Production,72.27,73.93610828,66.94768,66.89160919,68.26296997
7/14/22,2022-W29,AZ Phoenix,PM,Production,78.43,73.72042460088313,68.833565,67.98799133,68.68058777
7/14/22,2022-W29,CO Aurora,AM,Production,81.06,81.89483782429114,81.786545,80.29956818,83.01042938
7/14/22,2022-W29,CO Aurora,PM,Production,82.11,79.14147774983346,86.54101,86.05737305,88.09523773
7/14/22,2022-W29,NJ Newark Lister Ave,AM,Production,78.2,79.06643730997048,83.94107,81.73719788,83.65644836
7/14/22,2022-W29,NJ Newark Lister Ave,PM,Production,74.42,79.07910851171036,79.46079,78.04611969,78.79840851
7/14/22,2022-W29,NJ Swedesboro Commerce Blvd,AM,Production,82.77,85.66552553763933,90.66013,91.22293854,97.54190063
7/14/22,2022-W29,NJ Swedesboro Commerce Blvd,PM,Production,86,82.44122553444964,93.71884,93.54407501,97.94449615
7/14/22,2022-W29,TX Irving,AM,Production,78.99,80.41720479286165,77.1826,76.71273041,79.84812927
7/14/22,2022-W29,TX Irving,PM,Production,76.93,79.39608894787162,82.542984,81.04003143,80.29345703
7/21/22,2022-W30,AZ Phoenix,AM,Production,75.97,74.24073378940938,69.01912,68.19258881,74.84926605
7/21/22,2022-W30,AZ Phoenix,PM,Production,78.1,73.66680524733835,69.46803,69.29879761,74.04813385
7/21/22,2022-W30,CO Aurora,AM,Production,83.21,83.60755657,83.121254,81.82278442,84.412117
7/21/22,2022-W30,CO Aurora,PM,Production,80.74,80.66960476779448,85.543724,86.21900177,85.35570526
7/21/22,2022-W30,NJ Newark Lister Ave,AM,Production,79.67,80.45017803502077,84.22838,82.95231628,84.01880646
7/21/22,2022-W30,NJ Newark Lister Ave,PM,Production,74.19,78.10831625792747,80.04227,79.51836395,83.59848022
7/21/22,2022-W30,NJ Swedesboro Commerce Blvd,AM,Production,85.55,85.55956033474811,91.80516,90.51857758,92.23292542
7/21/22,2022-W30,NJ Swedesboro Commerce Blvd,PM,Production,83.52,83.15743560461979,94.88216,93.89125061,90.7508316
7/21/22,2022-W30,TX Irving,AM,Production,79.49,81.06154821230561,78.19571,77.14913177,78.63795471
7/21/22,2022-W30,TX Irving,PM,Production,79.17,80.83205388852369,82.28279,80.97909546,80.13716888
7/28/22,2022-W31,AZ Phoenix,AM,Production,74.78,74.98635827048662,71.49471,68.90874481,69.41312408
7/28/22,2022-W31,AZ Phoenix,PM,Production,72.85,73.48796398,71.848564,70.45070648,73.04653168
7/28/22,2022-W31,CO Aurora,AM,Production,83.25,82.35013229969182,83.45376,82.69947815,83.45701599
7/28/22,2022-W31,CO Aurora,PM,Production,84.44,84.07938433,84.55952,85.05399323,83.51403046
7/28/22,2022-W31,NJ Newark Lister Ave,AM,Production,78.12,81.39816785014243,85.06774,83.93476105,84.30562592
7/28/22,2022-W31,NJ Newark Lister Ave,PM,Production,75.67,77.19212969033464,81.47084,80.11476135,78.26838684
7/28/22,2022-W31,NJ Swedesboro Commerce Blvd,AM,Production,85.78,83.10566127,92.35632,90.37833405,89.57070923
7/28/22,2022-W31,NJ Swedesboro Commerce Blvd,PM,Production,86.57,81.45017690092216,94.18411,92.76330566,89.93184662
7/28/22,2022-W31,TX Irving,AM,Production,81.8,81.55032432862855,78.43874,77.76187897,77.18713379
7/28/22,2022-W31,TX Irving,PM,Production,84.37,82.19958577864261,81.61391,81.68343353,80.48777771
8/4/22,2022-W32,AZ Phoenix,AM,Production,72.32,75.16146792044805,71.47128,69.44134521,70.05625153
8/4/22,2022-W32,AZ Phoenix,PM,Production,73.23,73.55094661262915,71.3436,69.90631866,70.40189362
8/4/22,2022-W32,CO Aurora,AM,Production,77.38,79.24632155741843,83.30951,82.82778931,81.44927216
8/4/22,2022-W32,CO Aurora,PM,Production,82.75,84.83117197767146,84.27106,84.55976105,83.91579437
8/4/22,2022-W32,NJ Newark Lister Ave,AM,Production,80.2,79.31031763394417,84.64415,84.3208847,84.68654633
8/4/22,2022-W32,NJ Newark Lister Ave,PM,Production,75.85,77.34012182319799,78.98024,79.14917755,77.82602692
8/4/22,2022-W32,NJ Swedesboro Commerce Blvd,AM,Production,86.42,81.24977905568144,91.184975,90.6020813,87.18258667
8/4/22,2022-W32,NJ Swedesboro Commerce Blvd,PM,Production,80.3,80.09289046164892,92.70097,92.14848328,86.62952423
8/4/22,2022-W32,TX Irving,AM,Production,79.58,81.16846470526703,78.50328,78.04342651,77.33204651
8/4/22,2022-W32,TX Irving,PM,Production,80.14,81.96100350608555,79.857086,81.1656189,79.60501099
8/11/22,2022-W33,AZ Phoenix,AM,Production,78.96,74.60230918998148,72.37905,71.44896698,70.1820755
8/11/22,2022-W33,AZ Phoenix,PM,Production,81.32,72.80435137985252,73.596855,72.18686676,77.08424377
8/11/22,2022-W33,CO Aurora,AM,Production,79.3,79.21384222480171,83.10061,82.90494537,82.13213348
8/11/22,2022-W33,CO Aurora,PM,Production,83.06,82.50454075417382,82.56795,83.99832153,82.2217865
8/11/22,2022-W33,NJ Newark Lister Ave,AM,Production,72.21,77.08982752208925,83.66349,84.55284882,83.36872864
8/11/22,2022-W33,NJ Newark Lister Ave,PM,Production,73.7,76.27907443117594,80.072464,80.49707031,78.29507446
8/11/22,2022-W33,NJ Swedesboro Commerce Blvd,AM,Production,82.2,80.58316122962346,89.3298,91.2130661,89.65019989
8/11/22,2022-W33,NJ Swedesboro Commerce Blvd,PM,Production,85.19,80.85551785416273,91.09186,93.29102325,96.35036469
8/11/22,2022-W33,TX Irving,AM,Production,83.32,81.09756358942592,78.0415,78.01368713,77.74414825
8/11/22,2022-W33,TX Irving,PM,Production,83.34,79.39311019463537,79.31276,80.71051788,79.79010773
8/18/22,2022-W34,AZ Phoenix,AM,Production,77.41,76.34691567013753,71.740295,72.03838348,70.54951477
8/18/22,2022-W34,AZ Phoenix,PM,Production,84.47,73.69109837692773,72.02551,71.94078827,71.30020142
8/18/22,2022-W34,CO Aurora,AM,Production,82.21,82.16401003505429,82.35722,83.03074646,82.62143707
8/18/22,2022-W34,CO Aurora,PM,Production,88.48,82.47859481164114,82.579185,83.70858002,83.45133972
8/18/22,2022-W34,NJ Newark Lister Ave,AM,Production,71.92,78.96158344,82.296776,83.15798187,79.12444305
8/18/22,2022-W34,NJ Newark Lister Ave,PM,Production,75.98,77.42607662205867,77.2181,78.56532288,76.39319611
8/18/22,2022-W34,NJ Swedesboro Commerce Blvd,AM,Production,80.68,80.29962433,88.085236,90.1764679,86.45021057
8/18/22,2022-W34,NJ Swedesboro Commerce Blvd,PM,Production,87.31,82.84325179146046,89.423416,92.62427521,90.21298218
8/18/22,2022-W34,TX Irving,AM,Production,81.44,82.45398704522735,78.10646,78.50587463,77.52774811
8/18/22,2022-W34,TX Irving,PM,Production,82.3,79.47748482459973,78.68242,79.47527313,78.65164948
8/25/22,2022-W35,AZ Phoenix,AM,Production,81.3,79.25575170073044,72.634155,72.90195465,75.23615265
8/25/22,2022-W35,AZ Phoenix,PM,Production,85.09,76.35894949386321,73.36459,73.68070221,78.71148682
8/25/22,2022-W35,CO Aurora,AM,Production,86.02,83.58471658038766,82.637856,83.23222351,84.26626587
8/25/22,2022-W35,CO Aurora,PM,Production,90.11,86.11851366064869,83.24361,82.89646149,83.62270355
8/25/22,2022-W35,NJ Newark Lister Ave,AM,Production,88.14,82.93804203770634,81.15196,82.08421326,79.67791748
8/25/22,2022-W35,NJ Newark Lister Ave,PM,Production,82.64,82.61991968851825,72.62079,75.92071533,74.63859558
8/25/22,2022-W35,NJ Swedesboro Commerce Blvd,AM,Production,76.58,80.97995721474729,86.99749,87.99268341,86.76869965
8/25/22,2022-W35,NJ Swedesboro Commerce Blvd,PM,Production,79.88,83.09221807,89.55662,90.00237274,87.38396454
8/25/22,2022-W35,TX Irving,AM,Production,83.17,83.81827481369739,78.14403,78.41934204,79.08001709
8/25/22,2022-W35,TX Irving,PM,Production,83.78,83.76187451970094,78.36066,78.90850067,79.16989899
9/1/22,2022-W36,AZ Phoenix,AM,Production,83.69,76.88029647527851,74.28275,72.8640976,73.96730042
9/1/22,2022-W36,AZ Phoenix,PM,Production,81.11,74.15144296,74.45114,73.22722626,73.75791931
9/1/22,2022-W36,CO Aurora,AM,Production,80.34,81.61677222,83.20582,82.87841034,83.70967865
9/1/22,2022-W36,CO Aurora,PM,Production,86.36,83.41922072853679,83.7549,83.35601044,84.69668579
9/1/22,2022-W36,NJ Newark Lister Ave,AM,Production,84.64,84.00685685042524,79.78487,81.35122681,79.44915771
9/1/22,2022-W36,NJ Newark Lister Ave,PM,Production,80.47,82.21693566272573,72.18332,73.80727386,71.78224182
9/1/22,2022-W36,NJ Swedesboro Commerce Blvd,AM,Production,85.3,81.12914407809475,85.95014,86.71826172,85.24120331
9/1/22,2022-W36,NJ Swedesboro Commerce Blvd,PM,Production,89.89,79.43130685008809,90.48157,89.1120224,89.3441925
9/1/22,2022-W36,TX Irving,AM,Production,84.55,83.97616360602824,79.58511,78.93498993,81.80338287
9/1/22,2022-W36,TX Irving,PM,Production,86.51,83.97444125221935,80.21864,79.70275879,84.37036896
9/8/22,2022-W37,AZ Phoenix,AM,Production,75.55,74.94995494142445,73.82193,72.9308548,73.26182556
9/8/22,2022-W37,AZ Phoenix,PM,Production,73.19,70.60617542084115,73.93087,73.56925201,74.32137299
9/8/22,2022-W37,CO Aurora,AM,Production,89.61,84.00393127739285,81.959564,81.89918518,78.29771423
9/8/22,2022-W37,CO Aurora,PM,Production,76.57,81.69015945059556,84.598045,83.95584106,84.48678589
9/8/22,2022-W37,NJ Newark Lister Ave,AM,Production,88.47,84.46819915645092,78.01724,79.77268219,76.79856873
9/8/22,2022-W37,NJ Newark Lister Ave,PM,Production,81.26,79.60314326240479,71.07062,73.17881012,73.28129578
9/8/22,2022-W37,NJ Swedesboro Commerce Blvd,AM,Production,90.2,83.22068493676286,85.48813,86.66950226,86.7539444
9/8/22,2022-W37,NJ Swedesboro Commerce Blvd,PM,Production,76.56,77.83929157154597,88.80825,89.70405579,89.72314453
9/8/22,2022-W37,TX Irving,AM,Production,83.52,84.72547481182045,79.97224,78.99558258,79.80591583
9/8/22,2022-W37,TX Irving,PM,Production,83.56,81.21202786335893,80.1717,79.67404938,80.73355103
9/15/22,2022-W38,AZ Phoenix,AM,Production,74.69,73.59778993270379,75.41743,74.65888214,76.53327942
9/15/22,2022-W38,AZ Phoenix,PM,Production,54.87,67.70554478,77.092514,75.70616913,78.98455048
9/15/22,2022-W38,CO Aurora,AM,Production,83.85,84.72088937948223,81.11022,81.57415009,79.09174347
9/15/22,2022-W38,CO Aurora,PM,Production,62.5,78.31080090333653,84.51087,83.77182007,84.07964325
9/15/22,2022-W38,NJ Newark Lister Ave,AM,Production,84.11,83.74351996609194,76.47353,77.69763184,75.70842743
9/15/22,2022-W38,NJ Newark Lister Ave,PM,Production,63.34,76.28924837764066,70.22866,72.35735321,71.71045685
9/15/22,2022-W38,NJ Swedesboro Commerce Blvd,AM,Production,91.78,83.44979525286928,84.80625,85.96682739,86.57194519
9/15/22,2022-W38,NJ Swedesboro Commerce Blvd,PM,Production,68.34,77.12274146144861,88.71349,90.01544189,89.42024231
9/15/22,2022-W38,TX Irving,AM,Production,84.68,83.78470423841777,81.042076,80.20271301,81.19081879
9/15/22,2022-W38,TX Irving,PM,Production,66.36,78.45967809128356,81.77007,80.74019623,82.36347198
9/22/22,2022-W39,AZ Phoenix,AM,Production,75.27,72.87648020266742,76.00794,75.34838104,77.68779755
9/22/22,2022-W39,AZ Phoenix,PM,Production,70.52,67.69740816,78.80149,77.02947235,83.38234711
9/22/22,2022-W39,CO Aurora,AM,Production,94.5,84.86564797405126,80.47362,81.55287933,80.9553299
9/22/22,2022-W39,CO Aurora,PM,Production,84.95,80.73251394017669,86.0056,85.17276764,85.04192352
9/22/22,2022-W39,NJ Newark Lister Ave,AM,Production,84.41,82.79423909382832,74.53022,75.99768829,72.12923431
9/22/22,2022-W39,NJ Newark Lister Ave,PM,Production,82.83,77.63882709,72.582375,71.06272125,71.40325165
9/22/22,2022-W39,NJ Swedesboro Commerce Blvd,AM,Production,85.76,83.24388728637481,83.87755,84.26008606,81.22240448
9/22/22,2022-W39,NJ Swedesboro Commerce Blvd,PM,Production,89.08,77.02731107550821,88.95924,88.50246429,87.85378265
9/22/22,2022-W39,TX Irving,AM,Production,83.79,81.21311327,81.51727,80.77507782,81.2936554
9/22/22,2022-W39,TX Irving,PM,Production,84.32,79.40313211778687,82.50474,81.06668091,81.10318756
9/29/22,2022-W40,AZ Phoenix,AM,Production,73.06,71.72190335215458,78.12338,77.14956665,82.51815033
9/29/22,2022-W40,AZ Phoenix,PM,Production,60.7,66.12183101,82.10196,79.76773834,85.51665497
9/29/22,2022-W40,CO Aurora,AM,Production,89.93,86.55843892755794,81.884056,82.63027191,86.2909317
9/29/22,2022-W40,CO Aurora,PM,Production,74.84,82.71576320760255,86.93509,86.31999969,91.0499115
9/29/22,2022-W40,NJ Newark Lister Ave,AM,Production,81.94,82.37094487990531,76.44773,77.4145813,78.87815094
9/29/22,2022-W40,NJ Newark Lister Ave,PM,Production,70.66,77.04506884140807,74.339874,72.10256958,74.7671814
9/29/22,2022-W40,NJ Swedesboro Commerce Blvd,AM,Production,90.02,81.32830156806273,82.53913,82.88621521,77.82456207
9/29/22,2022-W40,NJ Swedesboro Commerce Blvd,PM,Production,68.56,77.21022661,82.27699,84.36043549,64.79290009
9/29/22,2022-W40,TX Irving,AM,Production,82.35,80.68255048324751,81.851974,81.46118927,82.86675262
9/29/22,2022-W40,TX Irving,PM,Production,75.84,78.60865363994324,82.335106,82.17025757,82.65171051
10/6/22,2022-W41,AZ Phoenix,AM,Production,67.22,72.23756241855499,81.57576,78.66392517,84.95196533
10/6/22,2022-W41,AZ Phoenix,PM,Production,45.64,62.506000471702635,83.892426,80.16759491,78.58541107
10/6/22,2022-W41,CO Aurora,AM,Production,90.04,86.12052949644784,83.333336,82.26990509,82.8496933
10/6/22,2022-W41,CO Aurora,PM,Production,63.39,76.1928004,87.86469,87.0684967,87.88925171
10/6/22,2022-W41,NJ Newark Lister Ave,AM,Production,77.3,81.47834430073367,78.78236,78.19262695,83.44895172
10/6/22,2022-W41,NJ Newark Lister Ave,PM,Production,55.75,70.47589678101136,75.73478,75.16605377,77.5122757
10/6/22,2022-W41,NJ Swedesboro Commerce Blvd,AM,Production,66.34,77.66340569304265,81.515045,83.09529114,83.09270477
10/6/22,2022-W41,NJ Swedesboro Commerce Blvd,PM,Production,71.19,77.03738058455723,82.24806,84.83987427,83.09838104
10/6/22,2022-W41,TX Irving,AM,Production,82.69,82.62944363212418,83.105736,82.28478241,83.74438477
10/6/22,2022-W41,TX Irving,PM,Production,57.43,73.52518107227777,84.13274,83.45569611,82.66288757
10/13/22,2022-W42,AZ Phoenix,AM,Production,81.4,75.67055205,80.69373,78.86868286,79.19443512
10/13/22,2022-W42,AZ Phoenix,PM,Production,52.19,64.24459943432856,81.68889,80.5417099,74.91580963
10/13/22,2022-W42,CO Aurora,AM,Production,88.31,84.17559827563946,85.9548,83.18965149,85.92869568
10/13/22,2022-W42,CO Aurora,PM,Production,59.84,74.82516740260904,86.25756,85.39451599,84.58940125
10/13/22,2022-W42,NJ Newark Lister Ave,AM,Production,74.11,79.41324599373668,82.69465,79.47750092,87.20893097
10/13/22,2022-W42,NJ Newark Lister Ave,PM,Production,57.82,69.12537004,78.844955,76.52689362,81.00920868
10/13/22,2022-W42,NJ Swedesboro Commerce Blvd,AM,Production,77.63,79.11971702706714,83.47664,84.3809967,91.25595856
10/13/22,2022-W42,NJ Swedesboro Commerce Blvd,PM,Production,69.26,76.51401024870852,80.08557,82.96920013,79.99341583
10/13/22,2022-W42,TX Irving,AM,Production,83.67,82.44738368676815,83.159935,82.57714081,83.60728455
10/13/22,2022-W42,TX Irving,PM,Production,56.18,71.74896327,84.192406,83.31990814,84.08753204
10/20/22,2022-W43,AZ Phoenix,AM,Production,71.24,70.34595661097512,79.74307,79.39393616,74.69431305
10/20/22,2022-W43,AZ Phoenix,PM,Production,58.02,64.57434780917926,73.88264,77.59348297,73.63697052
10/20/22,2022-W43,CO Aurora,AM,Production,75.12,78.50968243,86.38167,84.44055939,84.06162262
10/20/22,2022-W43,CO Aurora,PM,Production,64.4,72.57720532931805,79.04803,81.5634613,65.52680206
10/20/22,2022-W43,NJ Newark Lister Ave,AM,Production,61.8,74.44555539245584,86.89275,81.40090179,82.33190155
10/20/22,2022-W43,NJ Newark Lister Ave,PM,Production,56.26,67.25808057015792,76.9987,74.74808502,70.35629272
10/20/22,2022-W43,NJ Swedesboro Commerce Blvd,AM,Production,72.14,79.89782882092473,86.17693,84.54545593,86.56266022
10/20/22,2022-W43,NJ Swedesboro Commerce Blvd,PM,Production,57.57,71.02724354814137,75.370445,79.5016098,68.3391037
10/20/22,2022-W43,TX Irving,AM,Production,72.05,77.10361530205654,83.9807,83.44527435,83.81616211
10/20/22,2022-W43,TX Irving,PM,Production,57.92,70.11755881223277,80.068825,81.02011108,79.54467773
10/27/22,2022-W44,AZ Phoenix,AM,Production,49.07,62.584246391383004,77.692825,78.78435516,75.26138306
10/27/22,2022-W44,AZ Phoenix,PM,Production,46.09,61.39886314662122,70.245636,75.76062775,68.43385315
10/27/22,2022-W44,CO Aurora,AM,Production,63.94,75.60809324,87.45011,86.97454071,90.67472839
10/27/22,2022-W44,CO Aurora,PM,Production,46.45,69.17811734008497,77.656906,81.8181839,84.95145416
10/27/22,2022-W44,NJ Newark Lister Ave,AM,Production,57.77,72.57771156038804,86.57269,84.0259552,86.93658447
10/27/22,2022-W44,NJ Newark Lister Ave,PM,Production,45.29,63.84712741443751,77.27319,76.96256256,82.82828522
10/27/22,2022-W44,NJ Swedesboro Commerce Blvd,AM,Production,61.8,76.26315386914453,88.61955,85.06289673,87.55524445
10/27/22,2022-W44,NJ Swedesboro Commerce Blvd,PM,Production,47.33,67.38762401646315,81.62411,79.63411713,89.0845108
10/27/22,2022-W44,TX Irving,AM,Production,58.97,73.52389239443943,84.12762,83.52363586,83.97545624
10/27/22,2022-W44,TX Irving,PM,Production,45.1,68.32555981391477,80.64273,81.42269897,85.8650589
11/3/22,2022-W45,AZ Phoenix,AM,Production,51.35,64.15374946181814,74.65033,77.8788147,75.16545868
11/3/22,2022-W45,AZ Phoenix,PM,Production,40.25,56.09256987070199,65.17552,71.35379028,70.9627533
11/3/22,2022-W45,CO Aurora,AM,Production,51.11,65.57505963073457,89.39597,88.27893066,90.22655487
11/3/22,2022-W45,CO Aurora,PM,Production,39.58,56.18951349244638,74.61034,79.34207153,76.08531952
11/3/22,2022-W45,NJ Newark Lister Ave,AM,Production,50.98,68.03139218146634,85.75425,86.00466156,84.14978027
11/3/22,2022-W45,NJ Newark Lister Ave,PM,Production,43.66,62.51388677158786,74.80558,76.92253876,72.4907074
11/3/22,2022-W45,NJ Swedesboro Commerce Blvd,AM,Production,51.91,67.18538363546917,89.74247,86.66482544,88.96726227
11/3/22,2022-W45,NJ Swedesboro Commerce Blvd,PM,Production,37.8,59.53047312464424,76.5749,76.77751923,77.16912842
11/3/22,2022-W45,TX Irving,AM,Production,57.94,72.63220166313926,83.58857,83.67608643,82.62923431
11/3/22,2022-W45,TX Irving,PM,Production,45.44,64.77671821004706,77.91748,80.34465027,77.88186646
11/10/22,2022-W46,AZ Phoenix,AM,Production,48.82,48.82,72.68487,75.29743195,67.21697998
11/10/22,2022-W46,AZ Phoenix,PM,Production,35.76,35.75999999999988,58.523926,64.98625946,58.83030701
11/10/22,2022-W46,CO Aurora,AM,Production,49.55,49.55000000000007,89.50645,88.29441071,87.41285706
11/10/22,2022-W46,CO Aurora,PM,Production,39.45,39.45000000000002,71.35961,74.73800659,71.65103912
11/10/22,2022-W46,NJ Newark Lister Ave,AM,Production,47.35,47.349999999999945,83.03499,84.09434509,79.82484436
11/10/22,2022-W46,NJ Newark Lister Ave,PM,Production,37.65,37.64999999999992,68.27957,72.49628448,59.13743973
11/10/22,2022-W46,NJ Swedesboro Commerce Blvd,AM,Production,47.16,47.16,83.77757,85.52896881,80.03424835
11/10/22,2022-W46,NJ Swedesboro Commerce Blvd,PM,Production,39.93,39.930000000000334,75.02591,78.69524384,79.30670166
11/10/22,2022-W46,TX Irving,AM,Production,54.51,54.50999999999985,83.383736,83.59408569,82.68396759
11/10/22,2022-W46,TX Irving,PM,Production,40.29,40.289999999999914,71.42857,76.05998993,65.71297455
11/17/22,2022-W47,AZ Phoenix,AM,Production,61.16,74.50293568438312,74.22084,74.53610229,78.78022003
11/17/22,2022-W47,AZ Phoenix,PM,Production,61.1,71.8299144,57.952286,60.17832184,52.18878174
11/17/22,2022-W47,CO Aurora,AM,Production,60.59,78.76850640287607,90.625,89.31298065,88.31385803
11/17/22,2022-W47,CO Aurora,PM,Production,59.42,73.80483691060441,70.67095,70.18683624,59.84251785
11/17/22,2022-W47,NJ Newark Lister Ave,AM,Production,62.28,79.48592901,79.944855,82.22040558,80.23215485
11/17/22,2022-W47,NJ Newark Lister Ave,PM,Production,54.02,72.02885800000662,66.91774,68.82788086,59.88542175
11/17/22,2022-W47,NJ Swedesboro Commerce Blvd,AM,Production,48.43,74.27897903732446,80.02724,84.0775528,76.46372986
